withdrawal_id,atm_id,timestamp,amount,day_of_week,hour,withdrawal_frequency,is_suspicious,associated_case_id
WDR-0017777,ATM-HYD-0114,2026-04-26 01:12:00,20000,Sunday,1,23,False,N/A
WDR-0017778,ATM-HYD-0051,2026-04-27 06:05:00,40000,Monday,6,3,False,N/A
WDR-0017779,ATM-HYD-0354,2026-02-13 18:34:00,25000,Friday,18,4,False,N/A
WDR-0017780,ATM-HYD-0001,2026-04-26 16:18:00,2000,Sunday,16,16,False,N/A
WDR-0017781,ATM-HYD-0428,2026-07-03 03:08:00,40000,Friday,3,22,False,N/A
WDR-0017782,ATM-HYD-0255,2026-04-10 16:34:00,2000,Friday,16,6,False,N/A
WDR-0017783,ATM-HYD-0104,2026-05-12 02:12:00,40000,Tuesday,2,6,True,DR-2026-3651
WDR-0017784,ATM-HYD-0154,2026-04-17 11:27:00,25000,Friday,11,12,True,DR-2026-2017
WDR-0017785,ATM-HYD-0263,2026-05-15 06:20:00,15000,Friday,6,19,False,N/A
WDR-0017786,ATM-HYD-0226,2026-01-26 07:04:00,5000,Monday,7,13,False,N/A
WDR-0017787,ATM-HYD-0283,2026-02-04 15:10:00,10000,Wednesday,15,20,False,N/A
WDR-0017788,ATM-HYD-0105,2026-01-26 17:45:00,15000,Monday,17,5,False,N/A
WDR-0017789,ATM-HYD-0424,2026-04-02 15:28:00,25000,Thursday,15,21,True,DR-2026-4811
WDR-0017790,ATM-HYD-0075,2026-01-25 08:16:00,40000,Sunday,8,14,False,N/A
WDR-0017791,ATM-HYD-0046,2026-02-05 10:55:00,40000,Thursday,10,12,True,DR-2026-3900
WDR-0017792,ATM-HYD-0009,2026-02-24 22:59:00,5000,Tuesday,22,23,False,N/A
WDR-0017793,ATM-HYD-0343,2026-01-15 04:32:00,20000,Thursday,4,24,False,N/A
WDR-0017794,ATM-HYD-0274,2026-04-23 08:48:00,4000,Thursday,8,22,False,N/A
WDR-0017795,ATM-HYD-0199,2026-03-31 18:35:00,40000,Tuesday,18,3,False,N/A
WDR-0017796,ATM-HYD-0259,2026-03-09 00:01:00,5000,Monday,0,7,True,DR-2026-3813
WDR-0017797,ATM-HYD-0513,2026-03-08 06:10:00,5000,Sunday,6,9,False,N/A
WDR-0017798,ATM-HYD-0367,2026-04-15 09:23:00,5000,Wednesday,9,5,False,N/A
WDR-0017799,ATM-HYD-0395,2026-04-29 07:39:00,15000,Wednesday,7,23,False,N/A
WDR-0017800,ATM-HYD-0217,2026-01-26 19:32:00,2000,Monday,19,11,False,N/A
WDR-0017801,ATM-HYD-0413,2026-03-06 09:01:00,15000,Friday,9,4,False,N/A
WDR-0017802,ATM-HYD-0082,2026-05-04 22:09:00,25000,Monday,22,20,False,N/A
WDR-0017803,ATM-HYD-0461,2026-02-04 17:45:00,15000,Wednesday,17,21,False,N/A
WDR-0017804,ATM-HYD-0407,2026-05-18 08:52:00,25000,Monday,8,22,False,N/A
WDR-0017805,ATM-HYD-0443,2026-04-03 03:38:00,2000,Friday,3,8,True,DR-2026-2193
WDR-0017806,ATM-HYD-0237,2026-05-20 00:01:00,25000,Wednesday,0,21,True,DR-2026-3761
WDR-0017807,ATM-HYD-0118,2026-07-28 18:27:00,2000,Tuesday,18,19,False,N/A
WDR-0017808,ATM-HYD-0493,2026-07-01 02:26:00,2000,Wednesday,2,21,True,DR-2026-1223
WDR-0017809,ATM-HYD-0248,2026-03-08 01:17:00,5000,Sunday,1,3,False,N/A
WDR-0017810,ATM-HYD-0223,2026-06-12 02:13:00,5000,Friday,2,4,False,N/A
WDR-0017811,ATM-HYD-0103,2026-03-30 19:05:00,10000,Monday,19,16,False,N/A
WDR-0017812,ATM-HYD-0445,2026-03-26 08:55:00,20000,Thursday,8,12,False,N/A
WDR-0017813,ATM-HYD-0190,2026-01-20 05:32:00,2000,Tuesday,5,8,False,N/A
WDR-0017814,ATM-HYD-0400,2026-06-18 03:50:00,4000,Thursday,3,13,False,N/A
WDR-0017815,ATM-HYD-0002,2026-01-28 05:10:00,10000,Wednesday,5,7,True,DR-2026-2212
WDR-0017816,ATM-HYD-0297,2026-07-09 21:39:00,20000,Thursday,21,7,False,N/A
WDR-0017817,ATM-HYD-0431,2026-01-28 12:04:00,10000,Wednesday,12,4,False,N/A
WDR-0017818,ATM-HYD-0180,2026-01-22 03:25:00,10000,Thursday,3,9,False,N/A
WDR-0017819,ATM-HYD-0469,2026-07-24 03:33:00,10000,Friday,3,20,False,N/A
WDR-0017820,ATM-HYD-0175,2026-04-19 05:19:00,25000,Sunday,5,24,False,N/A
WDR-0017821,ATM-HYD-0285,2026-02-28 11:07:00,40000,Saturday,11,4,False,N/A
WDR-0017822,ATM-HYD-0403,2026-07-09 19:16:00,40000,Thursday,19,14,False,N/A
WDR-0017823,ATM-HYD-0445,2026-04-25 09:16:00,25000,Saturday,9,24,True,DR-2026-3820
WDR-0017824,ATM-HYD-0507,2026-06-13 23:28:00,40000,Saturday,23,5,False,N/A
WDR-0017825,ATM-HYD-0096,2026-08-03 09:45:00,25000,Monday,9,10,False,N/A
WDR-0017826,ATM-HYD-0331,2026-06-07 20:51:00,40000,Sunday,20,10,False,N/A
WDR-0017827,ATM-HYD-0371,2026-04-03 14:01:00,10000,Friday,14,18,False,N/A
WDR-0017828,ATM-HYD-0114,2026-07-12 09:55:00,25000,Sunday,9,6,False,N/A
WDR-0017829,ATM-HYD-0461,2026-01-31 02:01:00,4000,Saturday,2,24,True,DR-2026-2277
WDR-0017830,ATM-HYD-0398,2026-07-24 20:03:00,2000,Friday,20,13,False,N/A
WDR-0017831,ATM-HYD-0004,2026-06-26 08:46:00,25000,Friday,8,11,False,N/A
WDR-0017832,ATM-HYD-0195,2026-06-07 07:41:00,2000,Sunday,7,24,False,N/A
WDR-0017833,ATM-HYD-0398,2026-01-23 17:07:00,4000,Friday,17,5,False,N/A
WDR-0017834,ATM-HYD-0217,2026-03-02 22:55:00,10000,Monday,22,18,False,N/A
WDR-0017835,ATM-HYD-0472,2026-05-28 23:33:00,20000,Thursday,23,10,True,DR-2026-1758
WDR-0017836,ATM-HYD-0075,2026-06-05 14:09:00,4000,Friday,14,19,False,N/A
WDR-0017837,ATM-HYD-0017,2026-01-29 07:07:00,20000,Thursday,7,14,False,N/A
WDR-0017838,ATM-HYD-0448,2026-06-26 20:24:00,25000,Friday,20,5,False,N/A
WDR-0017839,ATM-HYD-0181,2026-08-03 15:27:00,20000,Monday,15,13,True,DR-2026-2552
WDR-0017840,ATM-HYD-0459,2026-07-08 04:52:00,20000,Wednesday,4,3,True,DR-2026-3617
WDR-0017841,ATM-HYD-0406,2026-05-14 12:13:00,15000,Thursday,12,17,False,N/A
WDR-0017842,ATM-HYD-0488,2026-07-21 21:26:00,10000,Tuesday,21,21,True,DR-2026-3557
WDR-0017843,ATM-HYD-0215,2026-05-22 04:44:00,25000,Friday,4,16,True,DR-2026-4492
WDR-0017844,ATM-HYD-0062,2026-04-26 20:49:00,10000,Sunday,20,15,False,N/A
WDR-0017845,ATM-HYD-0247,2026-05-25 20:21:00,25000,Monday,20,8,True,DR-2026-3221
WDR-0017846,ATM-HYD-0396,2026-04-27 02:12:00,5000,Monday,2,7,False,N/A
WDR-0017847,ATM-HYD-0419,2026-04-04 18:57:00,25000,Saturday,18,4,False,N/A
WDR-0017848,ATM-HYD-0453,2026-04-15 01:57:00,4000,Wednesday,1,3,True,DR-2026-4238
WDR-0017849,ATM-HYD-0054,2026-07-03 18:34:00,4000,Friday,18,11,False,N/A
WDR-0017850,ATM-HYD-0080,2026-05-02 13:42:00,25000,Saturday,13,21,False,N/A
WDR-0017851,ATM-HYD-0010,2026-07-20 19:38:00,4000,Monday,19,23,False,N/A
WDR-0017852,ATM-HYD-0383,2026-01-18 14:25:00,40000,Sunday,14,18,False,N/A
WDR-0017853,ATM-HYD-0382,2026-08-01 09:16:00,25000,Saturday,9,22,False,N/A
WDR-0017854,ATM-HYD-0085,2026-05-15 01:32:00,2000,Friday,1,21,False,N/A
WDR-0017855,ATM-HYD-0482,2026-07-11 09:40:00,25000,Saturday,9,23,True,DR-2026-2641
WDR-0017856,ATM-HYD-0285,2026-02-06 08:53:00,10000,Friday,8,7,False,N/A
WDR-0017857,ATM-HYD-0316,2026-03-21 11:12:00,20000,Saturday,11,12,True,DR-2026-4911
WDR-0017858,ATM-HYD-0421,2026-06-22 08:05:00,40000,Monday,8,22,False,N/A
WDR-0017859,ATM-HYD-0337,2026-05-31 12:18:00,5000,Sunday,12,3,True,DR-2026-4183
WDR-0017860,ATM-HYD-0079,2026-01-21 04:32:00,5000,Wednesday,4,5,False,N/A
WDR-0017861,ATM-HYD-0092,2026-05-07 17:59:00,4000,Thursday,17,11,False,N/A
WDR-0017862,ATM-HYD-0193,2026-05-16 19:26:00,4000,Saturday,19,19,True,DR-2026-4695
WDR-0017863,ATM-HYD-0340,2026-07-05 05:56:00,15000,Sunday,5,12,False,N/A
WDR-0017864,ATM-HYD-0078,2026-07-30 08:13:00,15000,Thursday,8,4,False,N/A
WDR-0017865,ATM-HYD-0169,2026-04-28 11:00:00,25000,Tuesday,11,18,False,N/A
WDR-0017866,ATM-HYD-0510,2026-01-16 15:34:00,40000,Friday,15,13,False,N/A
WDR-0017867,ATM-HYD-0275,2026-01-15 07:07:00,4000,Thursday,7,12,True,DR-2026-5055
WDR-0017868,ATM-HYD-0507,2026-04-17 19:59:00,5000,Friday,19,4,False,N/A
WDR-0017869,ATM-HYD-0285,2026-05-12 11:21:00,4000,Tuesday,11,17,False,N/A
WDR-0017870,ATM-HYD-0206,2026-06-06 08:47:00,25000,Saturday,8,14,False,N/A
WDR-0017871,ATM-HYD-0398,2026-07-27 14:26:00,2000,Monday,14,4,True,DR-2026-4717
WDR-0017872,ATM-HYD-0400,2026-07-12 22:49:00,20000,Sunday,22,22,False,N/A
WDR-0017873,ATM-HYD-0291,2026-01-25 04:58:00,25000,Sunday,4,7,True,DR-2026-2667
WDR-0017874,ATM-HYD-0041,2026-07-28 01:37:00,40000,Tuesday,1,22,False,N/A
WDR-0017875,ATM-HYD-0081,2026-07-25 16:54:00,5000,Saturday,16,3,False,N/A
WDR-0017876,ATM-HYD-0409,2026-04-21 06:22:00,10000,Tuesday,6,14,False,N/A
WDR-0017877,ATM-HYD-0300,2026-06-21 21:34:00,2000,Sunday,21,9,False,N/A
WDR-0017878,ATM-HYD-0189,2026-06-24 15:41:00,5000,Wednesday,15,4,False,N/A
WDR-0017879,ATM-HYD-0067,2026-01-17 06:32:00,20000,Saturday,6,12,False,N/A
WDR-0017880,ATM-HYD-0011,2026-01-30 08:44:00,4000,Friday,8,6,False,N/A
WDR-0017881,ATM-HYD-0427,2026-06-30 21:37:00,2000,Tuesday,21,22,True,DR-2026-3865
WDR-0017882,ATM-HYD-0420,2026-03-01 18:31:00,4000,Sunday,18,6,True,DR-2026-3145
WDR-0017883,ATM-HYD-0483,2026-02-27 01:18:00,25000,Friday,1,10,False,N/A
WDR-0017884,ATM-HYD-0312,2026-03-02 00:24:00,4000,Monday,0,16,True,DR-2026-4701
WDR-0017885,ATM-HYD-0489,2026-06-14 18:30:00,5000,Sunday,18,4,False,N/A
WDR-0017886,ATM-HYD-0031,2026-05-14 15:15:00,15000,Thursday,15,21,False,N/A
WDR-0017887,ATM-HYD-0029,2026-04-05 22:49:00,15000,Sunday,22,12,True,DR-2026-1838
WDR-0017888,ATM-HYD-0398,2026-03-08 19:12:00,15000,Sunday,19,11,False,N/A
WDR-0017889,ATM-HYD-0208,2026-01-23 21:37:00,10000,Friday,21,11,True,DR-2026-4952
WDR-0017890,ATM-HYD-0085,2026-07-08 07:11:00,4000,Wednesday,7,18,False,N/A
WDR-0017891,ATM-HYD-0089,2026-04-24 03:52:00,5000,Friday,3,9,True,DR-2026-2115
WDR-0017892,ATM-HYD-0499,2026-07-29 18:41:00,4000,Wednesday,18,20,True,DR-2026-2882
WDR-0017893,ATM-HYD-0443,2026-07-21 23:02:00,2000,Tuesday,23,24,False,N/A
WDR-0017894,ATM-HYD-0276,2026-03-29 07:33:00,4000,Sunday,7,16,False,N/A
WDR-0017895,ATM-HYD-0435,2026-05-29 00:15:00,40000,Friday,0,19,False,N/A
WDR-0017896,ATM-HYD-0223,2026-07-17 10:58:00,40000,Friday,10,4,False,N/A
WDR-0017897,ATM-HYD-0254,2026-02-28 21:24:00,5000,Saturday,21,19,False,N/A
WDR-0017898,ATM-HYD-0322,2026-05-12 08:35:00,2000,Tuesday,8,5,True,DR-2026-3889
WDR-0017899,ATM-HYD-0308,2026-05-18 03:03:00,10000,Monday,3,7,False,N/A
WDR-0017900,ATM-HYD-0204,2026-03-10 08:53:00,2000,Tuesday,8,11,False,N/A
WDR-0017901,ATM-HYD-0468,2026-06-19 22:54:00,4000,Friday,22,8,False,N/A
WDR-0017902,ATM-HYD-0079,2026-05-12 19:10:00,15000,Tuesday,19,16,True,DR-2026-5007
WDR-0017903,ATM-HYD-0125,2026-07-13 04:38:00,4000,Monday,4,11,True,DR-2026-1850
WDR-0017904,ATM-HYD-0113,2026-05-07 06:56:00,20000,Thursday,6,9,False,N/A
WDR-0017905,ATM-HYD-0240,2026-06-28 20:34:00,15000,Sunday,20,10,False,N/A
WDR-0017906,ATM-HYD-0272,2026-01-20 06:07:00,4000,Tuesday,6,3,True,DR-2026-2804
WDR-0017907,ATM-HYD-0402,2026-01-24 02:33:00,4000,Saturday,2,10,False,N/A
WDR-0017908,ATM-HYD-0245,2026-07-13 10:23:00,25000,Monday,10,6,False,N/A
WDR-0017909,ATM-HYD-0232,2026-03-15 02:47:00,20000,Sunday,2,19,False,N/A
WDR-0017910,ATM-HYD-0024,2026-07-18 06:51:00,25000,Saturday,6,21,False,N/A
WDR-0017911,ATM-HYD-0446,2026-07-30 04:17:00,25000,Thursday,4,17,False,N/A
WDR-0017912,ATM-HYD-0312,2026-02-21 17:19:00,15000,Saturday,17,11,False,N/A
WDR-0017913,ATM-HYD-0316,2026-05-07 04:07:00,2000,Thursday,4,22,False,N/A
WDR-0017914,ATM-HYD-0042,2026-03-19 14:29:00,4000,Thursday,14,14,False,N/A
WDR-0017915,ATM-HYD-0378,2026-07-30 10:41:00,10000,Thursday,10,4,False,N/A
WDR-0017916,ATM-HYD-0141,2026-05-21 11:54:00,4000,Thursday,11,7,True,DR-2026-4375
WDR-0017917,ATM-HYD-0295,2026-03-12 14:45:00,25000,Thursday,14,8,True,DR-2026-2141
WDR-0017918,ATM-HYD-0249,2026-06-29 05:36:00,25000,Monday,5,9,False,N/A
WDR-0017919,ATM-HYD-0258,2026-07-28 09:17:00,25000,Tuesday,9,20,False,N/A
WDR-0017920,ATM-HYD-0243,2026-07-11 18:41:00,10000,Saturday,18,12,False,N/A
WDR-0017921,ATM-HYD-0258,2026-04-21 11:26:00,25000,Tuesday,11,13,True,DR-2026-1785
WDR-0017922,ATM-HYD-0138,2026-07-23 13:41:00,2000,Thursday,13,12,True,DR-2026-4439
WDR-0017923,ATM-HYD-0322,2026-07-14 13:31:00,20000,Tuesday,13,12,False,N/A
WDR-0017924,ATM-HYD-0153,2026-07-18 22:15:00,25000,Saturday,22,12,False,N/A
WDR-0017925,ATM-HYD-0370,2026-06-07 21:12:00,40000,Sunday,21,4,False,N/A
WDR-0017926,ATM-HYD-0424,2026-07-29 11:28:00,40000,Wednesday,11,7,False,N/A
WDR-0017927,ATM-HYD-0474,2026-05-25 04:58:00,2000,Monday,4,16,False,N/A
WDR-0017928,ATM-HYD-0074,2026-05-13 00:01:00,5000,Wednesday,0,8,True,DR-2026-4354
WDR-0017929,ATM-HYD-0068,2026-07-22 21:32:00,15000,Wednesday,21,15,True,DR-2026-2331
WDR-0017930,ATM-HYD-0171,2026-04-06 12:33:00,40000,Monday,12,3,True,DR-2026-2791
WDR-0017931,ATM-HYD-0002,2026-02-09 08:54:00,10000,Monday,8,6,False,N/A
WDR-0017932,ATM-HYD-0449,2026-02-13 10:46:00,10000,Friday,10,7,False,N/A
WDR-0017933,ATM-HYD-0395,2026-01-17 12:04:00,25000,Saturday,12,20,False,N/A
WDR-0017934,ATM-HYD-0115,2026-02-15 19:11:00,2000,Sunday,19,18,False,N/A
WDR-0017935,ATM-HYD-0485,2026-01-15 17:30:00,40000,Thursday,17,24,True,DR-2026-2664
WDR-0017936,ATM-HYD-0459,2026-02-05 21:34:00,15000,Thursday,21,3,False,N/A
WDR-0017937,ATM-HYD-0193,2026-06-06 14:46:00,10000,Saturday,14,15,True,DR-2026-3136
WDR-0017938,ATM-HYD-0520,2026-03-15 02:39:00,10000,Sunday,2,9,False,N/A
WDR-0017939,ATM-HYD-0246,2026-04-27 16:55:00,10000,Monday,16,6,False,N/A
WDR-0017940,ATM-HYD-0163,2026-07-09 17:15:00,5000,Thursday,17,20,False,N/A
WDR-0017941,ATM-HYD-0066,2026-07-06 08:11:00,2000,Monday,8,11,True,DR-2026-3455
WDR-0017942,ATM-HYD-0207,2026-07-06 02:42:00,25000,Monday,2,22,False,N/A
WDR-0017943,ATM-HYD-0064,2026-05-10 15:19:00,15000,Sunday,15,3,False,N/A
WDR-0017944,ATM-HYD-0051,2026-02-09 00:00:00,40000,Monday,0,24,False,N/A
WDR-0017945,ATM-HYD-0237,2026-05-17 03:36:00,25000,Sunday,3,15,True,DR-2026-1547
WDR-0017946,ATM-HYD-0467,2026-06-03 18:23:00,25000,Wednesday,18,10,False,N/A
WDR-0017947,ATM-HYD-0431,2026-08-01 12:53:00,4000,Saturday,12,8,True,DR-2026-1326
WDR-0017948,ATM-HYD-0291,2026-06-24 05:40:00,25000,Wednesday,5,22,True,DR-2026-1337
WDR-0017949,ATM-HYD-0008,2026-01-23 19:04:00,25000,Friday,19,16,True,DR-2026-3015
WDR-0017950,ATM-HYD-0102,2026-05-01 09:31:00,2000,Friday,9,22,True,DR-2026-1409
WDR-0017951,ATM-HYD-0297,2026-06-23 06:16:00,15000,Tuesday,6,6,False,N/A
WDR-0017952,ATM-HYD-0424,2026-05-29 12:51:00,2000,Friday,12,12,False,N/A
WDR-0017953,ATM-HYD-0365,2026-03-16 12:08:00,40000,Monday,12,9,True,DR-2026-2081
WDR-0017954,ATM-HYD-0414,2026-07-24 06:20:00,25000,Friday,6,4,False,N/A
WDR-0017955,ATM-HYD-0378,2026-07-07 08:12:00,20000,Tuesday,8,9,True,DR-2026-2857
WDR-0017956,ATM-HYD-0157,2026-06-13 21:47:00,15000,Saturday,21,3,False,N/A
WDR-0017957,ATM-HYD-0050,2026-04-13 18:50:00,40000,Monday,18,24,False,N/A
WDR-0017958,ATM-HYD-0081,2026-04-06 18:35:00,20000,Monday,18,11,False,N/A
WDR-0017959,ATM-HYD-0409,2026-03-06 01:35:00,5000,Friday,1,8,False,N/A
WDR-0017960,ATM-HYD-0327,2026-04-21 06:41:00,4000,Tuesday,6,22,False,N/A
WDR-0017961,ATM-HYD-0488,2026-07-22 09:22:00,4000,Wednesday,9,6,False,N/A
WDR-0017962,ATM-HYD-0464,2026-05-23 00:52:00,10000,Saturday,0,3,True,DR-2026-5079
WDR-0017963,ATM-HYD-0206,2026-04-04 04:30:00,40000,Saturday,4,17,False,N/A
WDR-0017964,ATM-HYD-0274,2026-03-23 13:08:00,5000,Monday,13,22,False,N/A
WDR-0017965,ATM-HYD-0348,2026-03-19 15:22:00,15000,Thursday,15,18,False,N/A
WDR-0017966,ATM-HYD-0193,2026-04-06 07:45:00,40000,Monday,7,4,True,DR-2026-1298
WDR-0017967,ATM-HYD-0457,2026-07-03 13:32:00,4000,Friday,13,20,False,N/A
WDR-0017968,ATM-HYD-0029,2026-07-31 17:23:00,10000,Friday,17,6,True,DR-2026-1879
WDR-0017969,ATM-HYD-0213,2026-03-22 17:30:00,10000,Sunday,17,24,False,N/A
WDR-0017970,ATM-HYD-0301,2026-06-19 23:37:00,20000,Friday,23,18,True,DR-2026-2193
WDR-0017971,ATM-HYD-0085,2026-02-03 13:50:00,10000,Tuesday,13,24,False,N/A
WDR-0017972,ATM-HYD-0412,2026-03-31 03:29:00,15000,Tuesday,3,22,False,N/A
WDR-0017973,ATM-HYD-0146,2026-04-11 10:40:00,2000,Saturday,10,5,False,N/A
WDR-0017974,ATM-HYD-0188,2026-06-19 01:02:00,40000,Friday,1,8,False,N/A
WDR-0017975,ATM-HYD-0409,2026-02-27 13:06:00,4000,Friday,13,15,False,N/A
WDR-0017976,ATM-HYD-0481,2026-07-17 02:58:00,15000,Friday,2,4,True,DR-2026-5060
WDR-0017977,ATM-HYD-0309,2026-03-18 02:43:00,2000,Wednesday,2,19,True,DR-2026-2558
WDR-0017978,ATM-HYD-0070,2026-04-19 01:56:00,40000,Sunday,1,13,False,N/A
WDR-0017979,ATM-HYD-0366,2026-07-13 20:37:00,40000,Monday,20,14,True,DR-2026-4583
WDR-0017980,ATM-HYD-0421,2026-07-01 08:08:00,40000,Wednesday,8,20,False,N/A
WDR-0017981,ATM-HYD-0295,2026-06-13 17:32:00,5000,Saturday,17,9,False,N/A
WDR-0017982,ATM-HYD-0048,2026-05-08 21:20:00,15000,Friday,21,19,False,N/A
WDR-0017983,ATM-HYD-0496,2026-03-24 12:46:00,20000,Tuesday,12,22,True,DR-2026-2869
WDR-0017984,ATM-HYD-0362,2026-06-26 08:55:00,5000,Friday,8,19,False,N/A
WDR-0017985,ATM-HYD-0062,2026-03-21 03:15:00,10000,Saturday,3,17,True,DR-2026-4798
WDR-0017986,ATM-HYD-0108,2026-06-29 22:21:00,2000,Monday,22,10,False,N/A
WDR-0017987,ATM-HYD-0038,2026-02-27 08:27:00,15000,Friday,8,10,False,N/A
WDR-0017988,ATM-HYD-0442,2026-03-15 17:30:00,25000,Sunday,17,16,False,N/A
WDR-0017989,ATM-HYD-0133,2026-01-17 02:30:00,2000,Saturday,2,24,False,N/A
WDR-0017990,ATM-HYD-0482,2026-06-21 03:07:00,15000,Sunday,3,4,False,N/A
WDR-0017991,ATM-HYD-0123,2026-06-24 22:18:00,25000,Wednesday,22,17,False,N/A
WDR-0017992,ATM-HYD-0473,2026-01-26 01:49:00,10000,Monday,1,21,True,DR-2026-4225
WDR-0017993,ATM-HYD-0375,2026-03-29 20:49:00,25000,Sunday,20,22,True,DR-2026-2754
WDR-0017994,ATM-HYD-0213,2026-06-06 22:04:00,20000,Saturday,22,5,True,DR-2026-2477
WDR-0017995,ATM-HYD-0505,2026-04-22 06:33:00,5000,Wednesday,6,18,True,DR-2026-3671
WDR-0017996,ATM-HYD-0224,2026-04-20 12:32:00,15000,Monday,12,19,False,N/A
WDR-0017997,ATM-HYD-0377,2026-06-17 07:57:00,10000,Wednesday,7,8,False,N/A
WDR-0017998,ATM-HYD-0152,2026-05-20 09:53:00,25000,Wednesday,9,19,False,N/A
WDR-0017999,ATM-HYD-0362,2026-01-22 04:41:00,2000,Thursday,4,9,False,N/A
WDR-0018000,ATM-HYD-0021,2026-06-14 11:41:00,2000,Sunday,11,5,False,N/A
WDR-0018001,ATM-HYD-0246,2026-06-23 21:49:00,15000,Tuesday,21,9,False,N/A
WDR-0018002,ATM-HYD-0391,2026-06-13 22:27:00,25000,Saturday,22,9,False,N/A
WDR-0018003,ATM-HYD-0127,2026-06-25 04:42:00,15000,Thursday,4,13,False,N/A
WDR-0018004,ATM-HYD-0346,2026-03-17 20:34:00,15000,Tuesday,20,7,False,N/A
WDR-0018005,ATM-HYD-0461,2026-05-12 13:06:00,25000,Tuesday,13,10,True,DR-2026-2406
WDR-0018006,ATM-HYD-0057,2026-04-18 22:56:00,5000,Saturday,22,22,False,N/A
WDR-0018007,ATM-HYD-0124,2026-04-02 09:42:00,15000,Thursday,9,11,False,N/A
WDR-0018008,ATM-HYD-0314,2026-02-27 18:32:00,2000,Friday,18,22,False,N/A
WDR-0018009,ATM-HYD-0003,2026-05-28 07:39:00,5000,Thursday,7,9,False,N/A
WDR-0018010,ATM-HYD-0467,2026-07-14 11:43:00,20000,Tuesday,11,21,False,N/A
WDR-0018011,ATM-HYD-0515,2026-05-13 09:34:00,5000,Wednesday,9,4,True,DR-2026-1244
WDR-0018012,ATM-HYD-0104,2026-04-25 03:43:00,40000,Saturday,3,10,False,N/A
WDR-0018013,ATM-HYD-0373,2026-05-09 10:05:00,5000,Saturday,10,5,False,N/A
WDR-0018014,ATM-HYD-0278,2026-04-03 08:28:00,5000,Friday,8,4,False,N/A
WDR-0018015,ATM-HYD-0177,2026-05-12 09:19:00,4000,Tuesday,9,21,False,N/A
WDR-0018016,ATM-HYD-0252,2026-04-21 11:33:00,25000,Tuesday,11,20,False,N/A
WDR-0018017,ATM-HYD-0039,2026-06-04 09:09:00,40000,Thursday,9,9,False,N/A
WDR-0018018,ATM-HYD-0112,2026-04-21 10:46:00,2000,Tuesday,10,7,True,DR-2026-1096
WDR-0018019,ATM-HYD-0336,2026-02-13 10:31:00,20000,Friday,10,20,False,N/A
WDR-0018020,ATM-HYD-0157,2026-05-15 01:20:00,25000,Friday,1,16,True,DR-2026-4337
WDR-0018021,ATM-HYD-0175,2026-03-27 09:23:00,5000,Friday,9,12,False,N/A
WDR-0018022,ATM-HYD-0518,2026-03-19 12:40:00,25000,Thursday,12,21,False,N/A
WDR-0018023,ATM-HYD-0302,2026-02-14 19:27:00,10000,Saturday,19,22,False,N/A
WDR-0018024,ATM-HYD-0477,2026-04-16 18:07:00,15000,Thursday,18,14,False,N/A
WDR-0018025,ATM-HYD-0276,2026-05-27 08:24:00,20000,Wednesday,8,22,True,DR-2026-1542
WDR-0018026,ATM-HYD-0320,2026-05-19 19:47:00,20000,Tuesday,19,4,True,DR-2026-2772
WDR-0018027,ATM-HYD-0123,2026-06-02 22:56:00,2000,Tuesday,22,3,False,N/A
WDR-0018028,ATM-HYD-0474,2026-03-30 16:13:00,5000,Monday,16,23,False,N/A
WDR-0018029,ATM-HYD-0255,2026-07-16 00:21:00,4000,Thursday,0,10,False,N/A
WDR-0018030,ATM-HYD-0294,2026-06-25 19:36:00,40000,Thursday,19,14,True,DR-2026-2748
WDR-0018031,ATM-HYD-0285,2026-06-11 19:04:00,2000,Thursday,19,7,False,N/A
WDR-0018032,ATM-HYD-0425,2026-04-25 05:42:00,5000,Saturday,5,15,False,N/A
WDR-0018033,ATM-HYD-0019,2026-03-14 04:01:00,20000,Saturday,4,22,True,DR-2026-2751
WDR-0018034,ATM-HYD-0157,2026-08-03 07:27:00,5000,Monday,7,14,False,N/A
WDR-0018035,ATM-HYD-0436,2026-06-12 04:24:00,10000,Friday,4,24,True,DR-2026-3331
WDR-0018036,ATM-HYD-0360,2026-07-30 03:16:00,4000,Thursday,3,24,True,DR-2026-2595
WDR-0018037,ATM-HYD-0429,2026-07-22 05:07:00,10000,Wednesday,5,16,False,N/A
WDR-0018038,ATM-HYD-0133,2026-02-14 14:56:00,2000,Saturday,14,22,True,DR-2026-2573
WDR-0018039,ATM-HYD-0133,2026-01-28 23:04:00,40000,Wednesday,23,6,False,N/A
WDR-0018040,ATM-HYD-0317,2026-05-20 16:28:00,20000,Wednesday,16,3,False,N/A
WDR-0018041,ATM-HYD-0351,2026-05-06 01:45:00,40000,Wednesday,1,6,False,N/A
WDR-0018042,ATM-HYD-0024,2026-01-30 22:20:00,40000,Friday,22,10,False,N/A
WDR-0018043,ATM-HYD-0421,2026-03-28 11:00:00,10000,Saturday,11,9,False,N/A
WDR-0018044,ATM-HYD-0079,2026-04-03 18:28:00,20000,Friday,18,18,False,N/A
WDR-0018045,ATM-HYD-0145,2026-01-30 06:10:00,15000,Friday,6,7,False,N/A
WDR-0018046,ATM-HYD-0273,2026-03-26 23:55:00,10000,Thursday,23,3,False,N/A
WDR-0018047,ATM-HYD-0287,2026-04-01 15:05:00,25000,Wednesday,15,13,False,N/A
